purchase_date,usd_brl_rate,selic_rate,selic_target,ipca_inflation,usd_brl_change,usd_brl_volatility,usd_brl_30day_avg,usd_brl_high,usd_brl_low,selic_changed,high_interest_period
2017-01-19,3.2113,0.048159,13.0,0.38,-0.003042438918381851,0.0070331452618881485,3.2408966666666665,0,0,0,1
2017-01-20,3.1918,0.048159,13.0,0.38,-0.006072307165322366,0.010419687815840711,3.2363,0,0,0,1
2017-01-21,3.1815,0.048159,13.0,0.38,-0.0032270192367942485,0.015623791381816961,3.2313433333333332,0,0,0,1
2017-01-22,3.1712,0.048159,13.0,0.38,-0.0032374666038034183,0.02018346801102481,3.228063333333333,0,0,0,1
2017-01-23,3.1609,0.048159,13.0,0.38,-0.003247981836528746,0.022551338256133143,3.224434444444444,0,0,0,1
2017-01-24,3.1649,0.048159,13.0,0.38,0.0012654623683128197,0.023166714628240586,3.2209333333333334,0,0,0,1
2017-01-25,3.169,0.048159,13.0,0.38,0.0012954595721823559,0.017794274092411033,3.217563333333333,0,0,0,1
2017-01-26,3.1804,0.048159,13.0,0.38,0.0035973493215526453,0.010808153888423523,3.214323333333333,0,0,0,1
2017-01-27,3.1596,0.048159,13.0,0.38,-0.006540057854357961,0.008745828937794822,3.2103966666666666,0,0,0,1
2017-01-28,3.150266666666667,0.048159,13.0,0.38,-0.0029539604169304123,0.00961268176906338,3.2067688888888886,0,0,0,1
2017-01-29,3.1409333333333334,0.048159,13.0,0.38,-0.0029627121513523536,0.012749331344626318,3.20283,0,0,0,1
2017-01-30,3.1316,0.048159,13.0,0.38,-0.002971515897610022,0.01687507946286226,3.198426666666667,0,0,0,1
2017-01-31,3.127,0.048159,13.0,0.38,-0.001468897688082893,0.01964727588585876,3.1937166666666665,0,0,0,1
2017-02-01,3.1479,0.048159,13.0,0.33,0.006683722417652804,0.0180229145738152,3.1895499999999997,0,0,0,1
2017-02-02,3.1196,0.048159,13.0,0.33,-0.008990120397725399,0.014184455684599091,3.1847633333333336,0,0,0,1
2017-02-03,3.1241,0.048159,13.0,0.33,0.001442492627259817,0.012002528393228185,3.1811233333333333,0,0,0,1
2017-02-04,3.1220333333333334,0.048159,13.0,0.33,-0.00066152385220275,0.010460345882349455,3.1780944444444446,0,0,0,1
2017-02-05,3.1199666666666666,0.048159,13.0,0.33,-0.000661961755693441,0.009948305537543852,3.175236666666667,0,0,0,1
2017-02-06,3.1179,0.048159,13.0,0.33,-0.0006624002393187389,0.010337436461334578,3.1722655555555552,0,0,0,1
2017-02-07,3.1304,0.048159,13.0,0.33,0.004009108694954744,0.010498286582274256,3.1696666666666666,0,0,0,1
2017-02-08,3.1255,0.048159,13.0,0.33,-0.0015652951699461903,0.004274032580231854,3.1668600000000002,0,0,0,1
2017-02-09,3.1185,0.048159,13.0,0.33,-0.002239641657334812,0.004428126791074927,3.164416666666667,0,0,0,1
2017-02-10,3.1155,0.048159,13.0,0.33,-0.0009620009620010528,0.005094695861918746,3.161086666666667,0,0,0,1
2017-02-11,3.1161666666666665,0.048159,13.0,0.33,0.00021398384421966732,0.005443733351639931,3.1594222222222226,0,0,0,1
2017-02-12,3.1168333333333336,0.048159,13.0,0.33,0.000213938064930419,0.005626585608340846,3.1565366666666668,0,0,0,1
2017-02-13,3.1175,0.048159,13.0,0.33,0.00021389230522439462,0.005654782121893232,3.153451111111111,0,0,0,1
2017-02-14,3.1004,0.048159,13.0,0.33,-0.0054851643945469375,0.007557738946863118,3.1495733333333336,0,0,0,1
2017-02-15,3.0779,0.048159,13.0,0.33,-0.007257128112501565,0.015047904106184241,3.1447233333333333,0,0,0,1
2017-02-16,3.051,0.048159,13.0,0.33,-0.008739725137268839,0.02574760994711725,3.1394233333333337,0,0,0,1
2017-02-17,3.095,0.048159,13.0,0.33,0.014421501147164895,0.024748138725363522,3.13522,0,0,0,1
2017-02-18,3.0939333333333336,0.048159,13.0,0.33,-0.00034464189553040647,0.023164514002978146,3.131307777777778,0,0,0,1
2017-02-19,3.0928666666666667,0.048159,13.0,0.33,-0.0003447607145167231,0.02073736116644544,3.12801,0,0,0,1
2017-02-20,3.0918,0.048159,13.0,0.33,-0.00034487961545914825,0.01694394274561376,3.12502,0,0,0,1
2017-02-21,3.097,0.048159,13.0,0.33,0.0016818681674104496,0.016509825517666086,3.1225466666666666,0,0,0,1
2017-02-22,3.0824,0.048159,13.0,0.33,-0.004714239586696811,0.016243549798376923,3.1199300000000005,0,0,0,1
2017-02-23,3.0638,0.045513,12.25,0.33,-0.006034259018946164,0.011692144516113669,3.11656,0,0,1,1
2017-02-24,3.0993,0.045513,12.25,0.33,0.01158691820614921,0.012215449061194573,3.114236666666667,0,0,0,1
2017-02-25,3.09896,0.045513,12.25,0.33,-0.00010970219081729571,0.012710141182863899,3.1115220000000003,0,0,0,1
2017-02-26,3.09862,0.045513,12.25,0.33,-0.00010971422670835729,0.013146679464862076,3.1094893333333338,0,0,0,1
2017-02-27,3.09828,0.045513,12.25,0.33,-0.00010972626524063944,0.013495988116382661,3.107756444444445,0,0,0,1
2017-02-28,3.09794,0.045513,12.25,0.33,-0.00010973830641514137,0.0135678682046405,3.1063233333333335,0,0,0,1
2017-03-01,3.0976,0.045513,12.25,0.25,-0.00010975035023275126,0.013109335096263148,3.10519,0,0,0,1
2017-03-02,3.1138,0.045513,12.25,0.25,0.005229855371900793,0.0058307395593514425,3.10475,0,0,0,1
2017-03-03,3.1364,0.045513,12.25,0.25,0.007258012717579865,0.014629451703407377,3.1043666666666665,0,0,0,1
2017-03-04,3.1279666666666666,0.045513,12.25,0.25,-0.0026888577137270664,0.01633102840877964,3.104645555555556,0,0,0,1
2017-03-05,3.1195333333333335,0.045513,12.25,0.25,-0.002696107162267203,0.015787594956067193,3.104493333333333,0,0,0,1
2017-03-06,3.1111,0.045513,12.25,0.25,-0.0027033958070652453,0.014474327428134266,3.104128888888889,0,0,0,1
2017-03-07,3.1185,0.045513,12.25,0.25,0.0023785799234996574,0.01239443893048842,3.10408,0,0,0,1
2017-03-08,3.1477,0.045513,12.25,0.25,0.009363476030142648,0.013196183511105209,3.105073333333334,0,0,0,1
2017-03-09,3.1735,0.045513,12.25,0.25,0.008196460907964553,0.021457282529353566,3.10651,0,0,0,1
2017-03-10,3.1623,0.045513,12.25,0.25,-0.0035292264061761447,0.02410466704902836,3.107736666666667,0,0,0,1
2017-03-11,3.1595666666666666,0.045513,12.25,0.25,-0.0008643497876018591,0.025022543275159435,3.109105555555556,0,0,0,1
2017-03-12,3.1568333333333336,0.045513,12.25,0.25,-0.000865097534471948,0.023425306263623342,3.1104833333333333,0,0,0,1
2017-03-13,3.1541,0.045513,12.25,0.25,-0.0008658465762103607,0.017242312910307547,3.1117477777777776,0,0,0,1
2017-03-14,3.1639,0.045513,12.25,0.25,0.0031070669921688943,0.008148983122178882,3.113316666666667,0,0,0,1
2017-03-15,3.1629,0.045513,12.25,0.25,-0.0003160656152216834,0.006213826535338701,3.11483,0,0,0,1
2017-03-16,3.108,0.045513,12.25,0.25,-0.01735748838091622,0.01994026131131732,3.115083333333333,0,0,0,1
2017-03-17,3.1075,0.045513,12.25,0.25,-0.00016087516087526232,0.02545323858562828,3.11607,0,0,0,1
2017-03-18,3.1016,0.045513,12.25,0.25,-0.0018986323411102068,0.02898885116838915,3.1177566666666663,0,0,0,1
2017-03-19,3.0957,0.045513,12.25,0.25,-0.0019022440030951326,0.030950967366980078,3.11778,0,0,0,1
2017-03-20,3.0898,0.045513,12.25,0.25,-0.0019058694317924951,0.03133929527878489,3.1176422222222224,0,0,0,1
2017-03-21,3.0765,0.045513,12.25,0.25,-0.004304485727231522,0.027392213005391,3.117096666666667,0,0,0,1
2017-03-22,3.0939,0.045513,12.25,0.25,0.005655777669429707,0.011035224985269397,3.117166666666667,0,0,0,1
2017-03-23,3.1248,0.045513,12.25,0.25,0.009987394550567297,0.015116090449435841,3.1180933333333334,0,0,0,1
2017-03-24,3.1282,0.045513,12.25,0.25,0.001088069636456801,0.018748688843028022,3.11962,0,0,0,1
2017-03-25,3.1273333333333335,0.045513,12.25,0.25,-0.0002770496345075868,0.02114170631787124,3.1217377777777773,0,0,0,1
2017-03-26,3.1264666666666665,0.045513,12.25,0.25,-0.00027712641227894963,0.02202305549973398,3.1226433333333334,0,0,0,1
2017-03-27,3.1256,0.045513,12.25,0.25,-0.0002772032326161522,0.020788635224486613,3.1235313333333337,0,0,0,1
2017-03-28,3.1303,0.045513,12.25,0.25,0.001503711287432763,0.012683124229111642,3.124587333333333,0,0,0,1
2017-03-29,3.1229,0.045513,12.25,0.25,-0.0023639906718205816,0.0024043061015898114,3.1254079999999997,0,0,0,1
2017-03-30,3.1247,0.045513,12.25,0.25,0.0005763873322872648,0.0024164559293960875,3.1263,0,0,0,1
2017-03-31,3.1684,0.045513,12.25,0.25,0.013985342592889083,0.016108448603189177,3.1286599999999996,0,0,0,1
2017-04-01,3.1511666666666667,0.045513,12.25,0.14,-0.005439128056221931,0.01736736890392393,3.1299055555555553,0,0,0,1
2017-04-02,3.1339333333333332,0.045513,12.25,0.14,-0.005468873962024667,0.01693338645159499,3.1298233333333334,0,0,0,1
2017-04-03,3.1167,0.045513,12.25,0.14,-0.005498947010146971,0.018194165876927487,3.1294477777777776,0,0,0,1
2017-04-04,3.1231,0.045513,12.25,0.14,0.002053453973754449,0.018729021420931753,3.129566666666667,0,0,0,1
2017-04-05,3.0923,0.045513,12.25,0.14,-0.009861996093624925,0.02453543706472614,3.12894,0,0,0,1
2017-04-06,3.116,0.045513,12.25,0.14,0.007664198169647252,0.025065809678011114,3.1288566666666666,0,0,0,1
2017-04-07,3.1302,0.045513,12.25,0.14,0.0045571245186135645,0.018235067094944143,3.1282733333333335,0,0,0,1
2017-04-08,3.1337666666666664,0.045513,12.25,0.14,0.0011394373096500487,0.014642097025031608,3.1269488888888888,0,0,0,1
2017-04-09,3.1373333333333333,0.045513,12.25,0.14,0.0011381404699351005,0.015194147439114587,3.1261166666666664,0,0,0,1
2017-04-10,3.1409,0.045513,12.25,0.14,0.0011368465788355042,0.016645497667298444,3.125494444444444,0,0,0,1
2017-04-11,3.1424,0.045513,12.25,0.14,0.0004775701232131446,0.017870332483427284,3.1250133333333334,0,0,0,1
2017-04-12,3.1463,0.045513,12.25,0.14,0.001241089613034596,0.010064374804781255,3.1247533333333335,0,0,0,1
2017-04-13,3.1269,0.041957,11.25,0.14,-0.0061659727298731815,0.006945860173114242,3.1235199999999996,0,0,1,1
2017-04-14,3.1210750000000003,0.041957,11.25,0.14,-0.0018628673766348802,0.008961136512299522,3.1221258333333335,0,0,0,1
2017-04-15,3.11525,0.041957,11.25,0.14,-0.0018663441282250615,0.01183789608543785,3.1223675,0,0,0,1
2017-04-16,3.109425,0.041957,11.25,0.14,-0.001869833881711025,0.014490447387007936,3.1224316666666665,0,0,0,1
2017-04-17,3.1036,0.041957,11.25,0.14,-0.0018733367101633203,0.016107140349470243,3.1224983333333336,0,0,0,1
2017-04-18,3.0958,0.041957,11.25,0.14,-0.0025132104652662024,0.01664576218768424,3.1225016666666665,0,0,0,1
2017-04-19,3.1294,0.041957,11.25,0.14,0.010853414303249487,0.012341112813502522,3.1238216666666667,0,0,0,1
2017-04-20,3.1453,0.041957,11.25,0.14,0.0050808461685947215,0.016636283317449947,3.126115,0,0,0,1
2017-04-21,3.14025,0.041957,11.25,0.14,-0.0016055702158777052,0.018829807139325288,3.1276599999999997,0,0,0,1
2017-04-22,3.1352,0.041957,11.25,0.14,-0.0016081522171801366,0.019513018395527538,3.128006666666667,0,0,0,1
2017-04-23,3.1301500000000004,0.041957,11.25,0.14,-0.001610742536361287,0.018717279386131182,3.1280716666666666,0,0,0,1
2017-04-24,3.1251,0.041957,11.25,0.14,-0.001613341213679953,0.016068406594172413,3.127997222222222,0,0,0,1
2017-04-25,3.1577,0.041957,11.25,0.14,0.01043166618668212,0.011218092317215609,3.1290383333333334,0,0,0,1
2017-04-26,3.1847,0.041957,11.25,0.14,0.008550527282515707,0.02029348652246786,3.1310083333333334,0,0,0,1
2017-04-27,3.1763,0.041957,11.25,0.14,-0.002637611077966562,0.023392141028650174,3.132541666666667,0,0,0,1
2017-04-28,3.1984,0.041957,11.25,0.14,0.0069577810660201855,0.02903319733716144,3.1350583333333333,0,0,0,1
2017-04-29,3.1919,0.041957,11.25,0.14,-0.002032266133066507,0.029446418247701566,3.1372983333333333,0,0,0,1
2017-04-30,3.1854,0.041957,11.25,0.14,-0.002036404649268464,0.02523915137052555,3.137865,0,0,0,1
2017-05-01,3.1789,0.041957,11.25,0.31,-0.0020405600552521053,0.013027790807841739,3.1387894444444444,0,0,0,1
2017-05-02,3.1724,0.041957,11.25,0.31,-0.0020447324546226664,0.009056121318361877,3.1400716666666666,0,0,0,1
2017-05-03,3.1489,0.041957,11.25,0.31,-0.007407640902786672,0.016023464936491892,3.141145,0,0,0,1
2017-05-04,3.178,0.041957,11.25,0.31,0.009241322366540627,0.015990592472407146,3.1429750000000003,0,0,0,1
2017-05-05,3.1764,0.041957,11.25,0.31,-0.000503461296412766,0.013546885075088399,3.1457783333333333,0,0,0,1
2017-05-06,3.1822,0.041957,11.25,0.31,0.0018259665029591865,0.012062476252117205,3.147985,0,0,0,1
2017-05-07,3.188,0.041957,11.25,0.31,0.0018226384262460815,0.01248315054858376,3.1499116666666667,0,0,0,1
2017-05-08,3.1938,0.041957,11.25,0.31,0.0018193224592220059,0.014389463737965591,3.151912777777778,0,0,0,1
2017-05-09,3.1857,0.041957,11.25,0.31,-0.0025361638173961865,0.014542695761087826,3.153525,0,0,0,1
2017-05-10,3.1606,0.041957,11.25,0.31,-0.007878959098471361,0.010660943405031001,3.1541816666666667,0,0,0,1
2017-05-11,3.1559,0.041957,11.25,0.31,-0.0014870594190976583,0.014251599743104438,3.154631666666667,0,0,0,1
2017-05-12,3.129,0.041957,11.25,0.31,-0.008523717481542459,0.02327400962037008,3.154055,0,0,0,1
2017-05-13,3.1197,0.041957,11.25,0.31,-0.0029721955896452323,0.029343223440929538,3.1538150000000003,0,0,0,1
2017-05-14,3.1104000000000003,0.041957,11.25,0.31,-0.002981055870756699,0.03231004561461646,3.1534591666666665,0,0,0,1
2017-05-15,3.1011,0.041957,11.25,0.31,-0.002989969135802517,0.03066993253830719,3.1529875,0,0,0,1
2017-05-16,3.0924,0.041957,11.25,0.31,-0.002805456128470607,0.02616746434937376,3.1524199999999998,0,0,0,1
2017-05-17,3.1076,0.041957,11.25,0.31,0.004915276160910587,0.02102850672866852,3.152553333333333,0,0,0,1
2017-05-18,3.3807,0.041957,11.25,0.31,0.0878813232076201,0.10299242690605723,3.16205,1,0,0,1
2017-05-19,3.2878,0.041957,11.25,0.31,-0.0274795160765523,0.11474817977599593,3.16733,0,0,0,1
2017-05-20,3.2873,0.041957,11.25,0.31,-0.00015207737696931733,0.1195510729672409,3.1720633333333335,0,0,0,1
2017-05-21,3.2868,0.041957,11.25,0.31,-0.00015210050801572894,0.1172345471591824,3.1769483333333337,0,0,0,1
2017-05-22,3.2863,0.041957,11.25,0.31,-0.00015212364609951123,0.10616533377349512,3.1819849999999996,0,0,0,1
2017-05-23,3.2654,0.041957,11.25,0.31,-0.006359735873170513,0.08143836114919187,3.186493333333333,0,0,0,1
2017-05-24,3.2629,0.041957,11.25,0.31,-0.0007656029889140381,0.03978364105053273,3.1910866666666666,0,0,0,1
2017-05-25,3.2824,0.041957,11.25,0.31,0.005976278770418952,0.010887432685244822,3.195243333333333,0,0,0,1
2017-05-26,3.2614,0.041957,11.25,0.31,-0.006397757738240251,0.012168773464018356,3.1978,0,0,0,1
2017-05-27,3.2645666666666666,0.041957,11.25,0.31,0.0009709531693955498,0.011697035304733734,3.2007422222222224,0,0,0,1
2017-05-28,3.2677333333333336,0.041957,11.25,0.31,0.0009700113338166894,0.009996406761817166,3.2030533333333335,0,0,0,1
2017-05-29,3.2709,0.041957,11.25,0.31,0.0009690713236494286,0.007116751235480014,3.205686666666667,0,0,0,1
2017-05-30,3.2659,0.041957,11.25,0.31,-0.0015286312635667265,0.0070899362315012485,3.20837,0,0,0,1
2017-05-31,3.2437,0.041957,11.25,0.31,-0.00679751370219539,0.011635600361251585,3.21053,0,0,0,1
2017-06-01,3.2307,0.03837,10.25,-0.23,-0.004007768905879061,0.014876413275962817,3.2124733333333335,0,0,1,1
2017-06-02,3.2401,0.03837,10.25,-0.23,0.0029095861577985715,0.016151310003042818,3.2155133333333334,0,0,0,1
2017-06-03,3.2540666666666667,0.03837,10.25,-0.23,0.00431056654629991,0.015570211349916237,3.2180488888888887,0,0,0,1
2017-06-04,3.2680333333333333,0.03837,10.25,-0.23,0.004292065313146631,0.015616903404876693,3.221103333333333,0,0,0,1
2017-06-05,3.282,0.03837,10.25,-0.23,0.004273722218255616,0.01806794202725102,3.22443,0,0,0,1
2017-06-06,3.2817,0.03837,10.25,-0.23,-9.140767824500351e-05,0.020491369973376954,3.2275533333333333,0,0,0,1
2017-06-07,3.2747,0.03837,10.25,-0.23,-0.002133040802023256,0.02044088003778565,3.23025,0,0,0,1
2017-06-08,3.2838,0.03837,10.25,-0.23,0.0027788805081381263,0.01653626766074215,3.23352,0,0,0,1
2017-06-09,3.274,0.03837,10.25,-0.23,-0.002984347402399612,0.010430292675210827,3.2373,0,0,0,1
2017-06-10,3.2822,0.03837,10.25,-0.23,0.002504581551618701,0.0058760476944526106,3.24151,0,0,0,1
2017-06-11,3.2904,0.03837,10.25,-0.23,0.002498324294680332,0.005588039949367834,3.24689,0,0,0,1
2017-06-12,3.2986,0.03837,10.25,-0.23,0.0024920982251397383,0.008643053913514534,3.2528533333333334,0,0,0,1
2017-06-13,3.3208,0.03837,10.25,-0.23,0.006730127933062491,0.01636973106796908,3.259866666666667,0,0,0,1
2017-06-14,3.2836,0.03837,10.25,-0.23,-0.01120211997109144,0.015369605131697424,3.2659499999999997,0,0,0,1
2017-06-15,3.2864,0.03837,10.25,-0.23,0.0008527226215129247,0.01521171227954722,3.2724166666666665,0,0,0,1
2017-06-16,3.2892,0.03837,10.25,-0.23,0.000851996105160735,0.013378803420034167,3.27847,0,0,0,1
2017-06-17,3.2919666666666667,0.03837,10.25,-0.23,0.0008411366492357963,0.01254456816617164,3.275512222222223,0,0,0,1
2017-06-18,3.2947333333333333,0.03837,10.25,-0.23,0.0008404297329862587,0.012419201296625186,3.2757433333333332,0,0,0,1
2017-06-19,3.2975,0.03837,10.25,-0.23,0.0008397240039659248,0.012373565867391191,3.2760833333333332,0,0,0,1
2017-06-20,3.3145,0.03837,10.25,-0.23,0.005155420773313102,0.01021543598064545,3.2770066666666664,0,0,0,1
2017-06-21,3.3247,0.03837,10.25,-0.23,0.0030773872378941913,0.01426136602314423,3.278286666666667,0,0,0,1
2017-06-22,3.3362,0.03837,10.25,-0.23,0.0034589587030409152,0.018283583291820837,3.280646666666667,0,0,0,1
2017-06-23,3.3342,0.03837,10.25,-0.23,-0.0005994844433786506,0.01889454163781796,3.2830233333333334,0,0,0,1
2017-06-24,3.3270666666666666,0.03837,10.25,-0.23,-0.002139443744626379,0.016799855126597513,3.2845122222222227,0,0,0,1
2017-06-25,3.3199333333333336,0.03837,10.25,-0.23,-0.0021440307778622936,0.01319223757649411,3.286463333333333,0,0,0,1
2017-06-26,3.3128,0.03837,10.25,-0.23,-0.0021486375228418897,0.009080402177394583,3.288071111111111,0,0,0,1
2017-06-27,3.3172,0.03837,10.25,-0.23,0.0013281815986476708,0.008646683310649198,3.2897200000000004,0,0,0,1
2017-06-28,3.303,0.03837,10.25,-0.23,-0.004280718678403517,0.011883116830528626,3.29079,0,0,0,1
2017-06-29,3.2952,0.03837,10.25,-0.23,-0.0023614895549500803,0.01342594818460175,3.2917666666666667,0,0,0,1
2017-06-30,3.3082,0.03837,10.25,-0.23,0.003945132313668331,0.010764531214811785,3.2939166666666666,0,0,0,1
2017-07-01,3.3059666666666665,0.03837,10.25,0.24,-0.0006750901799568165,0.008538431636684678,3.296425555555556,0,0,0,1
2017-07-02,3.303733333333333,0.03837,10.25,0.24,-0.0006755462345859886,0.007128551282396918,3.2985466666666667,0,0,0,1
2017-07-03,3.3015,0.03837,10.25,0.24,-0.0006760029058034966,0.006756517527546715,3.3001277777777775,0,0,0,1
2017-07-04,3.305,0.03837,10.25,0.24,0.00106012418597623,0.004145342257688205,3.30136,0,0,0,1
2017-07-05,3.3193,0.03837,10.25,0.24,0.004326777609682253,0.007341503385355784,3.3026033333333333,0,0,0,1
2017-07-06,3.3064,0.03837,10.25,0.24,-0.0038863615822614106,0.005757690968654579,3.3034266666666667,0,0,0,1
2017-07-07,3.2895,0.03837,10.25,0.24,-0.0051112992983305405,0.008752499265110635,3.30392,0,0,0,1
2017-07-08,3.2813333333333334,0.03837,10.25,0.24,-0.0024826468054921502,0.012293569532538814,3.303837777777778,0,0,0,1
2017-07-09,3.2731666666666666,0.03837,10.25,0.24,-0.002488825680617701,0.01601302710409714,3.30381,0,0,0,1
2017-07-10,3.265,0.03837,10.25,0.24,-0.002495035388767164,0.019675411023440097,3.3032366666666664,0,0,0,1
2017-07-11,3.2522,0.03837,10.25,0.24,-0.003920367534456348,0.023361789903873654,3.301963333333333,0,0,0,1
2017-07-12,3.2264,0.03837,10.25,0.24,-0.007933091445790574,0.02609021690191405,3.2995566666666667,0,0,0,1
2017-07-13,3.2108,0.03837,10.25,0.24,-0.004835110339697524,0.029061746889590668,3.29589,0,0,0,1
2017-07-14,3.1899,0.03837,10.25,0.24,-0.006509281176030779,0.03434974719375138,3.2927666666666666,0,0,0,1
2017-07-15,3.1873,0.03837,10.25,0.24,-0.0008150725728079955,0.03509555663096959,3.2894633333333334,0,0,0,1
2017-07-16,3.1847000000000003,0.03837,10.25,0.24,-0.0008157374580365362,0.032477142144964964,3.28598,0,0,0,1
2017-07-17,3.1821,0.03837,10.25,0.24,-0.0008164034288944411,0.026447666203628373,3.2823177777777777,0,0,0,1
2017-07-18,3.1668,0.03837,10.25,0.24,-0.0048081455642501325,0.01977942654085837,3.2780533333333333,0,0,0,1
2017-07-19,3.1533,0.03837,10.25,0.24,-0.004262978400909279,0.018174406389715778,3.2732466666666666,0,0,0,1
2017-07-20,3.1402,0.03837,10.25,0.24,-0.00415437795325535,0.01917358053352787,3.267436666666667,0,0,0,1
2017-07-21,3.1256,0.03837,10.25,0.24,-0.004649385389465688,0.023990196410388222,3.2608,0,0,0,1
2017-07-22,3.1323666666666665,0.03837,10.25,0.24,0.0021649176691407312,0.023644228128847717,3.2540055555555556,0,0,0,1
2017-07-23,3.1391333333333336,0.03837,10.25,0.24,0.0021602409253920207,0.020117193678068874,3.2475033333333334,0,0,0,1
2017-07-24,3.1459,0.03837,10.25,0.24,0.002155584343874084,0.013655299182611635,3.2414644444444445,0,0,0,1
2017-07-25,3.1556,0.03837,10.25,0.24,0.0030833783654915514,0.010805578610142278,3.2359866666666672,0,0,0,1
2017-07-26,3.1657,0.03837,10.25,0.24,0.0032006591456459343,0.013658507049244225,3.2310833333333333,0,0,0,1
2017-07-27,3.1513,0.034749,9.25,0.24,-0.004548756988975611,0.01385446655002226,3.225553333333333,0,0,1,1
2017-07-28,3.1457,0.034749,9.25,0.24,-0.00177704439437687,0.010913646134867951,3.22031,0,0,0,1
2017-07-29,3.1407000000000003,0.034749,9.25,0.24,-0.0015894713418316275,0.009258586748034247,3.21516,0,0,0,1
2017-07-30,3.1357,0.034749,9.25,0.24,-0.0015920017830420852,0.009943147915808043,3.20941,0,0,0,1
2017-07-31,3.1307,0.034749,9.25,0.24,-0.0015945402940331643,0.012076482458517111,3.203567777777778,0,0,0,1
2017-08-01,3.1161,0.034749,9.25,0.19,-0.004663493787331996,0.015771161143332345,3.1973133333333337,0,0,0,1
2017-08-02,3.1268,0.034749,9.25,0.19,0.003433779403741788,0.01194102571965722,3.19149,0,0,0,1
2017-08-03,3.1194,0.034749,9.25,0.19,-0.0023666368171931795,0.010847843762016652,3.185303333333333,0,0,0,1
2017-08-04,3.1224,0.034749,9.25,0.19,0.0009617234083476589,0.00888556882437673,3.17874,0,0,0,1
2017-08-05,3.1238333333333332,0.034749,9.25,0.19,0.0004590485950977108,0.006694655532423556,3.1726544444444444,0,0,0,1
2017-08-06,3.1252666666666666,0.034749,9.25,0.19,0.0004588379661740749,0.004808711230995077,3.16718,0,0,0,1
2017-08-07,3.1267,0.034749,9.25,0.19,0.00045862753045078364,0.003976105882495065,3.162025555555556,0,0,0,1
2017-08-08,3.132,0.034749,9.25,0.19,0.0016950778776345654,0.003966573294810147,3.15732,0,0,0,1
2017-08-09,3.1464,0.034749,9.25,0.19,0.0045977011494251485,0.009003723509550692,3.1533666666666664,0,0,0,1
2017-08-10,3.1543,0.034749,9.25,0.19,0.0025108060005085697,0.012450775033755973,3.1501033333333335,0,0,0,1
2017-08-11,3.1695,0.034749,9.25,0.19,0.004818818755349952,0.017485473940994662,3.148206666666667,0,0,0,1
2017-08-12,3.1759333333333335,0.034749,9.25,0.19,0.002029762843771321,0.0204380882113483,3.1470444444444445,0,0,0,1
2017-08-13,3.182366666666667,0.034749,9.25,0.19,0.0020256512521252823,0.021606470714093426,3.1467933333333336,0,0,0,1
2017-08-14,3.1888,0.034749,9.25,0.19,0.002021556284107273,0.020626186674200506,3.1468433333333334,0,0,0,1
2017-08-15,3.1976,0.034749,9.25,0.19,0.0027596588058202975,0.01834151044190163,3.147273333333333,0,0,0,1
2017-08-16,3.167,0.034749,9.25,0.19,-0.009569677257943554,0.014510507048831646,3.1467699999999996,0,0,0,1
2017-08-17,3.1603,0.034749,9.25,0.19,-0.002115566782443956,0.013088073653408654,3.1465533333333338,0,0,0,1
2017-08-18,3.1654,0.034749,9.25,0.19,0.0016137708445400634,0.01358076565465196,3.1469566666666666,0,0,0,1
2017-08-19,3.1583666666666668,0.034749,9.25,0.19,-0.0022219414081421363,0.015278372859963007,3.1475622222222217,0,0,0,1
2017-08-20,3.151333333333333,0.034749,9.25,0.19,-0.0022268894259692695,0.016946106605940578,3.14842,0,0,0,1
2017-08-21,3.1443,0.034749,9.25,0.19,-0.0022318595303575384,0.016989816433182238,3.148817777777778,0,0,0,1
2017-08-22,3.1539,0.034749,9.25,0.19,0.003053143783990242,0.008020423665028855,3.14931,0,0,0,1
2017-08-23,3.1569,0.034749,9.25,0.19,0.0009512032721390451,0.006782544511631953,3.1496766666666667,0,0,0,1
2017-08-24,3.1404,0.034749,9.25,0.19,-0.005226646393613921,0.00852238260642885,3.14917,0,0,0,1
2017-08-25,3.1462,0.034749,9.25,0.19,0.0018468984842694436,0.006750418368331002,3.1485199999999995,0,0,0,1
2017-08-26,3.1495666666666664,0.034749,9.25,0.19,0.0010700739516453783,0.005716244373257696,3.1484622222222223,0,0,0,1
2017-08-27,3.1529333333333334,0.034749,9.25,0.19,0.0010689301173707477,0.0058579932276706945,3.148703333333333,0,0,0,1
2017-08-28,3.1563,0.034749,9.25,0.19,0.0010677887258425667,0.005949941087200074,3.149223333333333,0,0,0,1
2017-08-29,3.1695,0.034749,9.25,0.19,0.004182111966543278,0.009265084939770164,3.1503500000000004,0,0,0,1
2017-08-30,3.1638,0.034749,9.25,0.19,-0.0017983909133932885,0.010067292107102577,3.1514533333333334,0,0,0,1
2017-08-31,3.1471,0.034749,9.25,0.19,-0.005278462608255929,0.008784449945552771,3.1524866666666664,0,0,0,1
2017-09-01,3.1333,0.034749,9.25,0.16,-0.004384989355279423,0.011790891920227569,3.1527033333333336,0,0,0,1
2017-09-02,3.1351666666666667,0.034749,9.25,0.16,0.0005957510186278547,0.01364392028875545,3.153228888888889,0,0,0,1
2017-09-03,3.1370333333333336,0.034749,9.25,0.16,0.0005953963106692939,0.014589669825181551,3.1537166666666665,0,0,0,1
